IN1, IN2, IN3, IN4, IN5,Out1,Out2
0.18495388,0.686703585,-0.661220864,0.891901525,0.060908488,0.45228992,0.123661032
0.183296851,0.829935272,-0.656183719,0.889881626,0.063799118,0.5481193,-0.003687546
0.17973424,0.754348378,-0.658658414,0.88736561,0.062434098,0.5481193,-0.131036125
0.176420183,0.723949301,-0.65772821,0.892468514,0.064441481,0.64394868,-0.131036125
0.164268641,0.771328042,-0.655797597,0.89441754,0.068135064,0.64394868,-0.258384703
0.154961664,0.736273251,-0.658693516,0.891015604,0.099329785,0.73977806,-0.258384703
0.145323282,0.743393755,-0.664766172,0.888499589,0.134659714,0.73977806,-0.131036125
0.142451099,0.782419597,-0.668188622,0.882687948,0.130484359,0.73977806,0.123661032
0.14756027,0.741613629,-0.670505358,0.881305912,0.126349151,0.73977806,0.25100961
0.15355319,0.760099554,-0.667433928,0.896224819,0.127553581,0.73977806,0.25100961
0.221933232,0.788992371,-0.668118418,0.904552475,0.123538816,0.83560744,0.378358188
0.301111575,0.75448531,-0.675051074,0.900548113,0.152886746,0.83560744,0.505706766
0.357616246,0.702587787,-0.577590219,0.885877263,0.296856206,1.21892496,0.633055344
0.408376552,0.666163668,-0.392549739,0.870320494,0.437935036,1.0272662,0.633055344
0.395120324,0.702998586,-0.315061953,0.872694761,0.458731517,0.260631159,0.760403923
0.384377256,0.735588587,-0.324100732,0.877159802,0.437252526,-0.122686361,0.887752501
0.378770976,0.704915645,-0.325627672,0.888145221,0.323433948,-0.026856981,1.015101079
0.381477456,0.752842117,-0.312850524,0.900654423,0.165573402,-0.026856981,0.887752501
0.39197197,0.829935272,-0.30953338,0.905792764,0.098125356,0.068972399,0.760403923
0.399014341,0.720389049,-0.305128072,0.905438396,0.096439155,0.068972399,0.633055344
0.403294998,0.696562745,-0.307708073,0.898705397,0.097121665,0.068972399,0.505706766
0.408846043,0.731754469,-0.3090244,0.898351029,0.097402698,0.164801779,0.378358188
0.415225603,0.690537703,-0.303320316,0.898102971,0.097482994,0.164801779,0.25100961
0.422295591,0.701629258,-0.302776234,0.897181613,0.096840631,0.164801779,0.123661032
0.430111242,0.784473589,-0.305531745,0.897571418,0.10061451,0.260631159,-0.003687546
0.436932676,0.777353085,-0.307883583,0.892503951,0.099610819,0.260631159,-0.131036125
0.432955807,0.791320228,-0.308848889,0.893283562,0.099731262,0.356460539,-0.258384703
0.42790187,0.833769389,-0.309989706,0.897039866,0.103103664,0.356460539,-0.385733281
0.425250625,0.779954807,-0.307532562,0.896189382,0.136426211,0.356460539,-0.513081859
0.42848183,0.777900816,-0.309357869,0.890413178,0.206403558,0.356460539,-0.640430437
0.439556304,0.707791233,-0.318133383,0.887826289,0.240890387,0.45228992,-0.640430437
0.450768863,0.641241902,-0.317712158,0.888747647,0.238802709,0.45228992,-0.767779016
0.462147125,0.759962622,-0.313061136,0.884247169,0.238200494,0.45228992,-0.895127594
0.569826359,0.778859345,-0.217583548,0.861957401,0.290512878,0.5481193,-0.895127594
0.715838184,0.719841317,-0.122018204,0.851609846,0.430106245,0.83560744,-1.022476172
0.730723823,0.73326073,-0.068312061,0.870568551,0.581743905,0.93143682,-1.14982475
0.698549854,0.758593294,-0.00593571,0.88949182,0.649312394,0.5481193,-0.767779016
0.67038037,0.708065098,-0.01397408,0.908308779,0.649994904,0.260631159,-0.258384703
0.653754851,0.740107369,0.063373297,0.901150539,0.624942773,-0.026856981,-0.258384703
0.657980273,0.749007999,0.103723109,0.899485007,0.49329864,-0.410174501,-0.258384703
0.675876181,0.667396063,0.05266717,0.911887899,0.351577448,-0.506003881,-0.258384703
0.68650878,0.674105769,0.055808804,0.918868955,0.294206461,-0.410174501,-0.258384703
0.689463814,0.702998586,0.054667988,0.925956322,0.260442291,-0.314345121,-0.258384703
0.68902194,0.732849931,0.041522268,0.921243223,0.260040814,-0.218515741,-0.131036125
0.688607683,0.825827288,0.040205941,0.915927698,0.261405834,-0.122686361,-0.131036125
0.692915957,0.773108168,0.042663085,0.912632073,0.263172331,-0.026856981,-0.131036125
0.700842076,0.643843625,0.040732472,0.9071748,0.263172331,0.164801779,-0.131036125
0.700234499,0.715733334,0.038170022,0.895657829,0.260522586,0.260631159,-0.003687546
0.694407283,0.818432918,0.036379817,0.892468514,0.261245244,0.356460539,-0.003687546
0.687889637,0.784884387,0.036204307,0.894098609,0.287301066,0.356460539,-0.003687546
0.677754146,0.751198924,0.037590838,0.891299099,0.344752348,0.356460539,-0.003687546
0.672368804,0.725044763,0.037924308,0.890554925,0.383534975,0.356460539,-0.003687546
0.68438226,0.671230181,0.035590021,0.891369973,0.384016746,0.356460539,0.123661032
0.699654539,0.673831904,0.034379,0.892043272,0.381126116,0.45228992,0.123661032
0.705592225,0.741887495,0.036169205,0.886904932,0.377954452,0.45228992,0.123661032
0.710508076,0.72244304,0.041925942,0.88311319,0.37610766,0.45228992,0.123661032
0.71230319,0.726687956,0.040662268,0.88435348,0.377352237,0.45228992,0.123661032
0.715672481,0.770095647,0.039451247,0.886727747,0.381326854,0.45228992,0.123661032
0.708022533,0.735999385,0.043312473,0.892433078,0.384418223,0.45228992,0.123661032
0.69095514,0.739285772,0.041452064,0.895019966,0.385381766,0.260631159,-0.003687546
0.680018752,0.766809261,0.033027571,0.896720934,0.381246559,0.164801779,-0.003687546
0.681040586,0.714911737,0.034308796,0.899024329,0.367475916,0.164801779,-0.003687546
0.695373883,0.696425812,0.05180717,0.901575781,0.33226643,0.164801779,-0.003687546
0.707387339,0.700670728,0.055159416,0.899201513,0.288144167,0.164801779,-0.131036125
0.712468893,0.733671528,0.054088804,0.901540344,0.237839166,0.164801779,-0.131036125
0.713960219,0.833495524,0.041416962,0.911710715,0.203593223,0.260631159,-0.131036125
0.721085441,0.775846824,0.013142257,0.914829156,0.20945478,0.260631159,-0.258384703
0.721665401,0.650690264,0.006560622,0.90706849,0.256708559,0.260631159,-0.385733281
0.704874179,0.680404677,0.00652552,0.897854913,0.343989543,0.260631159,-0.258384703
0.69694806,0.704641779,0.012106746,0.893177251,0.383133498,0.164801779,-0.131036125
0.696312865,0.699301401,0.027534099,0.885735516,0.380162572,0.068972399,-0.131036125
0.702858128,0.792552623,0.032746754,0.877478734,0.377713566,-0.026856981,-0.003687546
0.708547259,0.834180188,0.041030839,0.869824378,0.375264559,-0.026856981,0.123661032
0.711198504,0.753526781,0.062601052,0.868087973,0.371771714,-0.026856981,0.123661032
0.71732951,0.733534595,0.072236566,0.875565145,0.356073984,-0.122686361,0.25100961
0.717964704,0.736136318,0.082696978,0.888783084,0.28621708,-0.122686361,0.378358188
0.722825321,0.658632365,0.06530391,0.896614624,0.223145127,-0.218515741,0.25100961
0.728597303,0.664520475,0.046454107,0.897429671,0.220856711,-0.218515741,0.25100961
0.723570984,0.695193417,0.042487575,0.902674323,0.193114687,-0.314345121,0.123661032
0.715064904,0.715733334,0.036590429,0.89991025,0.161438194,-0.218515741,-0.003687546
0.712247956,0.774614429,0.043031656,0.896508313,0.161438194,-0.026856981,-0.003687546
0.72138923,0.768315521,0.050736557,0.897394234,0.161438194,-0.026856981,-0.131036125
0.738539474,0.697932073,0.045032474,0.903135001,0.16372661,0.068972399,-0.131036125
0.747238874,0.675201232,0.039890023,0.901256849,0.167420194,0.068972399,-0.258384703
0.75461265,0.689442241,0.042961452,0.888074347,0.17464677,0.164801779,-0.258384703
0.756324913,0.708749762,0.034238592,0.882865133,0.240448763,0.164801779,-0.385733281
0.749641565,0.802959514,0.026235323,0.881199601,0.31793372,0.260631159,-0.513081859
0.747791216,0.790635564,0.02874512,0.884176295,0.367797097,0.260631159,-0.513081859
0.751768085,0.684375728,0.029605121,0.887968037,0.410112717,0.356460539,-0.513081859
0.751298593,0.686018921,0.027305936,0.883432122,0.410353603,0.356460539,-0.513081859
0.742571577,0.678624551,0.02856961,0.877655918,0.44861431,0.260631159,-0.640430437
0.736965297,0.666574466,0.027990426,0.878470965,0.490086828,0.164801779,-0.640430437
0.741853531,0.762564344,0.018951647,0.877478734,0.487999151,0.068972399,-0.640430437
0.749089222,0.793648085,0.017986341,0.873438935,0.485831178,-0.122686361,-0.640430437
0.752182342,0.742846024,0.031447978,0.872411267,0.487557527,-0.218515741,-0.640430437
0.741687828,0.741750562,0.038784308,0.878152034,0.488440775,-0.314345121,-0.640430437
0.707359722,0.749966529,0.038889614,0.88020737,0.525456905,-0.410174501,-0.513081859
0.678278872,0.726687956,0.044769208,0.876805434,0.566206766,-0.601833261,-0.513081859
0.660880073,0.776531488,0.047735332,0.87662825,0.559060485,-0.697662641,-0.513081859
0.648839,0.732712999,0.05180717,0.879640381,0.468527542,-0.793492021,-0.640430437
0.641216669,0.67218871,0.065163502,0.893921425,0.311831278,-0.793492021,-0.767779016
0.643481274,0.784336656,0.076519017,0.905013154,0.210859947,-0.506003881,-0.767779016
0.66226093,0.809258422,0.074728812,0.904871406,0.140802304,-0.314345121,-0.895127594
0.692474083,0.772286572,0.064584318,0.902674323,0.105351932,-0.122686361,-0.895127594
0.726111761,0.751883588,0.056774111,0.901575781,0.116272092,0.164801779,-1.022476172
0.755717336,0.673421105,0.036660634,0.892681135,0.221780107,0.45228992,-1.14982475
0.782367877,0.676159761,0.017389606,0.88020737,0.411839065,0.64394868,-1.277173328
0.78524006,0.747364806,6.67E-05,0.866032637,0.575159691,0.64394868,-1.404521907
0.748122622,0.738464175,-0.001354892,0.857846728,0.660874916,0.64394868,-1.277173328
0.694793923,0.74955573,0.008965113,0.856429255,0.706643233,0.64394868,-1.277173328
0.633815275,0.813366405,0.025024302,0.855791392,0.753736423,0.73977806,-1.277173328
0.562093559,0.78351506,0.039890023,0.855507897,0.752732732,-0.122686361,-0.131036125
0.495232461,0.738601108,0.04820921,0.864934095,0.618238116,-0.793492021,1.397146814
0.455519012,0.759004092,0.060986357,0.888428715,0.312553936,-0.793492021,2.415935439
0.442732275,0.702313922,0.07794065,0.904020922,0.038385658,-0.793492021,2.797981174
0.439197281,0.694645686,0.088980246,0.925601954,-0.132000954,-0.793492021,2.543284017
0.439832475,0.748460268,0.077624731,0.939209698,-0.259429584,-0.793492021,2.161238283
0.45060316,0.691496232,0.060301867,0.943497555,-0.350484446,-0.697662641,1.906541126
0.464660285,0.693824089,0.062952072,0.950017932,-0.378868832,-0.697662641,1.65184397
0.470680822,0.70518951,0.031202264,0.950797542,-0.408096318,-0.697662641,1.269798235
0.477667959,0.696288879,0.004103478,0.927905348,-0.442221818,-0.697662641,1.015101079
0.487333958,0.785432118,0.020566342,0.90281607,-0.440093993,-0.506003881,0.760403923
0.497690386,0.786801446,0.027920222,0.898315592,-0.436882181,-0.410174501,0.760403923
0.504428969,0.720662914,0.031605938,0.881057854,-0.436480704,-0.410174501,0.633055344
0.513321688,0.749144932,0.033062673,0.871206414,-0.407935728,-0.410174501,0.505706766
0.520778316,0.761879681,0.039749614,0.869505446,-0.335629817,-0.410174501,0.505706766
0.519397459,0.720662914,0.040030431,0.867202052,-0.256538953,-0.506003881,0.378358188
0.514840631,0.792004892,0.041171248,0.864792348,-0.218478984,-0.506003881,0.378358188
0.506224083,0.805287371,0.047314107,0.864473416,-0.218880461,-0.506003881,0.25100961
0.492802152,0.752705184,0.052017782,0.869151078,-0.219241789,-0.506003881,0.123661032
0.477502256,0.780228673,0.049630843,0.873616119,-0.222654339,-0.601833261,0.25100961
0.466731571,0.730248209,0.052456558,0.876025824,-0.288897956,-0.697662641,0.25100961
0.466731571,0.745721613,0.055808804,0.881872901,-0.3887853,-0.697662641,0.25100961
0.463776537,0.867728719,0.056089621,0.883467559,-0.437123067,-0.697662641,0.25100961
0.462368063,0.792141825,0.058371254,0.887046679,-0.451817105,-0.601833261,0.123661032
0.468940942,0.651785726,0.054387171,0.891405409,-0.44748116,-0.506003881,0.123661032
0.47388441,0.686840518,0.050315333,0.889102015,-0.446718354,-0.506003881,0.123661032
0.475845227,0.725044763,0.050876966,0.889704441,-0.472814325,-0.410174501,-0.003687546
0.482611427,0.756265437,0.050876966,0.89711074,-0.502122106,-0.314345121,-0.003687546
0.491531764,0.825553423,0.043874106,0.89587045,-0.500877529,-0.314345121,-0.003687546
0.502495769,0.813914136,0.041627574,0.8879326,-0.500676791,-0.218515741,-0.258384703
0.516414808,0.77023258,0.046454107,0.889987936,-0.500476053,-0.026856981,-0.385733281
0.53127283,0.755169974,0.043452881,0.89431123,-0.494453906,0.068972399,-0.513081859
0.545357572,0.65493518,0.033817367,0.88949182,-0.421144304,0.068972399,-0.513081859
0.55416744,0.65342892,0.023602669,0.883325811,-0.344020675,0.068972399,-0.640430437
0.567147496,0.726277158,0.023532465,0.879144265,-0.311741967,0.068972399,-0.640430437
0.576620176,0.733945394,0.016108381,0.870781172,-0.239436056,0.068972399,-0.640430437
0.57164909,0.789129304,0.003717355,0.86879671,-0.14332259,0.068972399,-0.767779016
0.569274016,0.795291279,0.006244703,0.874643787,-0.055318949,0.068972399,-0.767779016
0.57609545,0.719567452,0.019127157,0.875636019,-0.025087771,0.068972399,-0.895127594
0.583193055,0.745036949,0.030201856,0.87460835,-0.022156993,0.068972399,-0.767779016
0.579740912,0.781324135,0.067585544,0.873084567,-0.027416335,0.068972399,-0.640430437
0.573858461,0.665479004,0.081450855,0.874643787,-0.033398334,0.068972399,-0.640430437
0.569936827,0.653018121,0.059915745,0.887471921,-0.029825193,0.068972399,-0.640430437
0.567506519,0.71011909,0.060600235,0.893815114,-0.032796119,-0.026856981,-0.513081859
0.56855597,0.730659007,0.048174107,0.888074347,-0.034080844,-0.026856981,-0.513081859
0.573250884,0.832126196,0.041925942,0.885593769,-0.032755972,-0.026856981,-0.513081859
0.577586775,0.82692275,0.050666353,0.891405409,-0.03448232,-0.026856981,-0.513081859
0.582640712,0.695193417,0.04513778,0.898811708,-0.032354495,-0.026856981,-0.513081859
0.58913074,0.694371821,0.029991243,0.897854913,-0.029905489,-0.122686361,-0.513081859
0.587197541,0.755717705,0.02823614,0.895126277,-0.030708442,-0.122686361,-0.513081859
0.584711998,0.716144132,0.026235323,0.897606855,-0.028781355,-0.026856981,-0.513081859
0.57841529,0.752431319,0.032483489,0.898102971,-0.029383569,0.068972399,-0.513081859
0.566705622,0.812818674,0.03762594,0.896685498,-0.029985784,0.068972399,-0.513081859
0.566650388,0.753526781,0.034098184,0.894027735,-0.030828885,-0.026856981,-0.640430437
0.576620176,0.792278757,0.033922673,0.894523851,-0.029463865,-0.026856981,-0.640430437
0.588026055,0.744352285,0.034852878,0.892468514,0.012811607,-0.026856981,-0.767779016
0.602166031,0.673558038,0.029534916,0.886019011,0.086402243,-0.026856981,-0.767779016
0.614510893,0.796386741,0.021601852,0.881164165,0.119323313,-0.122686361,-0.895127594
0.623265527,0.777900816,0.019250014,0.874927282,0.145178398,-0.122686361,-0.895127594
0.628429932,0.722716906,0.020812056,0.873226314,0.177416958,-0.122686361,-0.895127594
0.633980978,0.753252915,0.022953281,0.873261751,0.209816108,0.068972399,-0.895127594
0.637267418,0.75051426,0.025094507,0.869363699,0.256427526,0.164801779,-0.767779016
0.633373401,0.784610522,0.030482672,0.885026779,0.303922192,0.164801779,-0.640430437
0.631412584,0.731754469,0.068585952,0.904339854,0.336401638,0.068972399,-0.513081859
0.630197429,0.654524382,0.105583518,0.90136316,0.333912484,0.068972399,-0.385733281
0.618432527,0.762975143,0.082451264,0.894346667,0.33499647,0.068972399,-0.258384703
0.608020865,0.804191909,0.061811256,0.894240356,0.335799423,0.068972399,-0.131036125
0.607385671,0.750240394,0.060951255,0.900760734,0.331905101,-0.026856981,-0.003687546
0.611169219,0.762564344,0.052596966,0.904198106,0.28894712,-0.026856981,0.25100961
0.619454361,0.73326073,0.04787574,0.900760734,0.222382322,-0.026856981,0.123661032
0.626248178,0.655482911,0.043452881,0.897181613,0.194399412,-0.026856981,-0.003687546
0.625640601,0.749281865,0.044312881,0.900300055,0.191990553,-0.026856981,0.123661032
0.61685835,0.815968128,0.041346758,0.89866996,0.191508782,-0.122686361,0.123661032
0.605397237,0.799536195,0.035467164,0.892752009,0.188939332,-0.218515741,0.25100961
0.596642603,0.764344471,0.03574798,0.89866996,0.19921713,-0.218515741,0.25100961
0.5887441,0.729152746,0.029376957,0.900760734,0.235189421,-0.314345121,0.25100961
0.576454473,0.673694971,0.025954507,0.894134046,0.283527187,-0.410174501,0.378358188
0.571952879,0.673968837,0.030517774,0.892645699,0.307374889,-0.506003881,0.378358188
0.573168033,0.703409384,0.035519817,0.896791808,0.308860352,-0.601833261,0.505706766
0.568970227,0.710529888,0.035993695,0.899626755,0.311309359,-0.601833261,0.505706766
0.567865542,0.775436026,0.035239,0.894807345,0.258756089,-0.697662641,0.505706766
0.57300233,0.778448547,0.039732063,0.898882581,0.179745521,-0.697662641,0.378358188
0.576592558,0.70368325,0.035028388,0.898244718,0.151923202,-0.697662641,0.25100961
0.581342707,0.712036149,0.039345941,0.896756371,0.125666641,-0.601833261,0.25100961
0.581563644,0.754211445,0.05145615,0.900406365,0.094110591,-0.601833261,0.123661032
0.573858461,0.723812368,0.051157782,0.896862682,0.092785719,-0.506003881,-0.003687546
0.565379999,0.7323022,0.049350026,0.896472877,0.077971237,-0.506003881,-0.131036125
0.568583587,0.771464975,0.04924472,0.900335492,0.02726476,-0.410174501,-0.131036125
0.579685678,0.739011906,0.02377818,0.905154901,-0.00565631,-0.410174501,-0.258384703
0.59048398,0.754896109,-0.002829178,0.904765096,0.001650561,-0.314345121,-0.385733281
0.59918338,0.797756069,-0.002320198,0.899307823,0.002172481,-0.122686361,-0.513081859
0.598548186,0.732439133,0.009526745,0.890271431,0.04842257,-0.026856981,-0.385733281
0.593880889,0.697384342,0.025814099,0.880916107,0.130845688,-0.122686361,-0.385733281
0.578304821,0.724770897,0.065672482,0.873935051,0.15674092,-0.218515741,-0.385733281
0.564413399,0.696562745,0.090366777,0.869505446,0.152204236,-0.314345121,-0.258384703
0.552151388,0.757087033,0.069516157,0.876592813,0.144576183,-0.410174501,-0.258384703
0.537900944,0.811586279,0.054159008,0.887578231,0.060145682,-0.506003881,-0.258384703
0.528704436,0.766946193,0.04820921,0.894594724,-0.052990385,-0.601833261,-0.258384703
0.519342225,0.763385941,0.050490843,0.896047635,-0.088280167,-0.697662641,-0.131036125
0.521579213,0.657126105,0.046945536,0.895516082,-0.10289391,-0.793492021,-0.385733281
